cie9_no_dot,ccs_code,ccs_label,ccs_code_lvl1,ccs_label_lvl1,ccs_code_lvl2,ccs_label_lvl2,ccs_code_lvl3,ccs_label_lvl3,ccs_code_lvl4,ccs_label_lvl4,ccs_epichron_label,ccs_vih_label,ccs_epichron_code
71239,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71280,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71281,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71282,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71283,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71284,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71285,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71286,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71287,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71288,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71289,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71290,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71291,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71292,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71293,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71294,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71295,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71296,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71297,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71298,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
71299,54,Gout and other crystal arthropathies,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.7,Gout and other crystal arthropathies [54.],,,,,Gout,Gout,54
2760,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.5,Other fluid and electrolyte disorders,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
2761,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.1,Hyposmolality,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
2762,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.5,Other fluid and electrolyte disorders,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
2763,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.5,Other fluid and electrolyte disorders,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
2764,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.5,Other fluid and electrolyte disorders,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
2765,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.2,Hypovolemia,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
27650,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.2,Hypovolemia,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
27651,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.2,Hypovolemia,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
27652,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.2,Hypovolemia,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
2766,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.5,Other fluid and electrolyte disorders,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
27669,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.5,Other fluid and electrolyte disorders,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
2767,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.3,Hyperpotassemia,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
2768,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.4,Hypopotassemia,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
2769,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.5,Other fluid and electrolyte disorders,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
9951,55,Fluid and electrolyte disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.8,Fluid and electrolyte disorders [55.],3.8.5,Other fluid and electrolyte disorders,,,Fluid and electrolyte disorders,Fluid and electrolyte disorders,55
27700,56,Cystic fibrosis,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.9,Cystic fibrosis [56.],,,,,Cystic fibrosis,Cystic fibrosis,56
27701,56,Cystic fibrosis,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.9,Cystic fibrosis [56.],,,,,Cystic fibrosis,Cystic fibrosis,56
27702,56,Cystic fibrosis,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.9,Cystic fibrosis [56.],,,,,Cystic fibrosis,Cystic fibrosis,56
27703,56,Cystic fibrosis,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.9,Cystic fibrosis [56.],,,,,Cystic fibrosis,Cystic fibrosis,56
27709,56,Cystic fibrosis,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.9,Cystic fibrosis [56.],,,,,Cystic fibrosis,Cystic fibrosis,56
27900,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
27901,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
27902,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
27903,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
27904,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
27905,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
27906,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
27909,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
27911,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
27912,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
27913,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
2792,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
2793,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
2794,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
27941,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
27949,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
2798,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
2799,57,Immunity disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.10,Immunity disorders [57.],,,,,Immunity disorders,Immunity disorders,57
2700,58,Other nutritional; endocrine; and metabolic disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.11,Other nutritional; endocrine; and metabolic disorders [58.],3.11.3,Other and unspecified metabolic; nutritional; and endocrine disorders,,,Other nutritional; endocrine; and metabolic disorders,Other nutritional; endocrine; and metabolic disorders,58
2701,58,Other nutritional; endocrine; and metabolic disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.11,Other nutritional; endocrine; and metabolic disorders [58.],3.11.3,Other and unspecified metabolic; nutritional; and endocrine disorders,,,Other nutritional; endocrine; and metabolic disorders,Other nutritional; endocrine; and metabolic disorders,58
2702,58,Other nutritional; endocrine; and metabolic disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.11,Other nutritional; endocrine; and metabolic disorders [58.],3.11.3,Other and unspecified metabolic; nutritional; and endocrine disorders,,,Other nutritional; endocrine; and metabolic disorders,Other nutritional; endocrine; and metabolic disorders,58
2703,58,Other nutritional; endocrine; and metabolic disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.11,Other nutritional; endocrine; and metabolic disorders [58.],3.11.3,Other and unspecified metabolic; nutritional; and endocrine disorders,,,Other nutritional; endocrine; and metabolic disorders,Other nutritional; endocrine; and metabolic disorders,58
2704,58,Other nutritional; endocrine; and metabolic disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.11,Other nutritional; endocrine; and metabolic disorders [58.],3.11.3,Other and unspecified metabolic; nutritional; and endocrine disorders,,,Other nutritional; endocrine; and metabolic disorders,Other nutritional; endocrine; and metabolic disorders,58
2705,58,Other nutritional; endocrine; and metabolic disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.11,Other nutritional; endocrine; and metabolic disorders [58.],3.11.3,Other and unspecified metabolic; nutritional; and endocrine disorders,,,Other nutritional; endocrine; and metabolic disorders,Other nutritional; endocrine; and metabolic disorders,58
2706,58,Other nutritional; endocrine; and metabolic disorders,3,Endocrine; nutritional; and metabolic diseases and immunity disorders,3.11,Other nutritional; endocrine; and metabolic disorders [58.],3.11.3,Other and unspecified metabolic; nutritional; and endocrine disorders,,,Other nutritional; endocrine; and metabolic disorders,Other nutritional; endocrine; and metabolic disorders,58
